longitude,house_age,area,parking_space,bedroom,living_room,bathroom,property_type_apartment,property_type_detached_house,property_type_mansion,property_type_residential_building,sale_floor_all,lower_floor,middle_floor,higher_floor,sale_floor_count,total_floor,price
0.8536972329584955,0.012012012012012,0.0136357351166532,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.4827586206896552,13500000
0.8095692922526041,0.0045045045045045,0.0136231647224456,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.3103448275862069,12200000
0.8880827441392398,0.0,0.0074573863636363,0.0,0.0625,0.0952380952380952,0.0095238095238095,1,0,0,0,0,0,0,0,0.125,0.1379310344827586,4380000
0.8970041717999777,0.021021021021021,0.0052418543845535,0.05,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.2758620689655172,7800000
0.8982846708223065,0.0465465465465465,0.0339683477473853,0.05,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,12680000
0.9950351809591496,0.0285285285285285,0.0029069036604987,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1724137931034483,2800000
0.8762903626812317,0.0495495495495495,0.0199649286001609,0.0,0.09375,0.0952380952380952,0.019047619047619,1,0,0,0,0,0,0,0,0.25,0.1379310344827586,24000000
0.9163234300651766,0.063063063063063,0.0136891592920353,0.0,0.28125,0.1428571428571428,0.0285714285714285,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,3800000
0.8350484799468916,0.0375375375375375,0.0126395313757039,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.2413793103448275,5260000
0.9019344908310812,0.033033033033033,0.0172088696701528,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,8000000
0.9845796946576116,0.036036036036036,0.0226078539823008,0.0,0.15625,0.0952380952380952,0.0380952380952381,0,1,0,0,1,1,1,1,0.5,0.1034482758620689,21880000
0.975597503995374,0.006006006006006,0.0129852172164119,0.05,0.0625,0.0952380952380952,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.4482758620689654,21680000
0.8733447934461083,0.0015015015015015,0.0033814360418342,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.3103448275862069,4550000
0.8473883904519823,0.0,0.0206123039018503,0.0,0.09375,0.1428571428571428,0.0380952380952381,0,1,0,0,1,1,1,1,0.5,0.1034482758620689,18580000
0.9791071127447992,0.021021021021021,0.0033625804505229,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.4137931034482758,6400000
0.8734205270342841,0.0435435435435435,0.0070111373692679,0.0,0.125,0.0952380952380952,0.019047619047619,0,1,0,0,1,1,1,1,0.375,0.0689655172413793,3000000
0.9920728220633066,0.0225225225225225,0.0028000553097345,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1724137931034483,3700000
0.7760254951158743,0.0,0.0129977876106194,0.0,0.09375,0.1428571428571428,0.0285714285714285,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,10000000
0.985770838584756,0.0495495495495495,0.0097766240949316,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,19000000
0.8475001279244054,0.066066066066066,0.0022752413515687,0.0,0.34375,0.0952380952380952,0.0285714285714285,0,1,0,0,1,1,1,1,0.125,0.0,12400000
0.8267951265013096,0.0,0.0115961886564762,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.1724137931034483,7920000
0.8536972329584955,0.012012012012012,0.013786579847144,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.4827586206896552,13700000
0.9380488577910456,0.057057057057057,0.0080607652855993,0.0,0.09375,0.0952380952380952,0.019047619047619,1,0,0,0,0,0,0,0,0.125,0.1379310344827586,7800000
0.8691009162043599,0.036036036036036,0.0031174577634754,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.4482758620689654,2750000
0.925361625792533,0.0075075075075075,0.0147639279967819,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,14000000
0.8675076673867466,0.075075075075075,0.0077905018101367,0.0,0.125,0.0952380952380952,0.0285714285714285,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,16880000
0.85969747504069,0.021021021021021,0.0048835981496379,0.0,0.0625,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.3103448275862069,6400000
0.9931302905364704,0.033033033033033,0.0158041281174577,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.4482758620689654,19000000
0.9042504507604008,0.0225225225225225,0.0032997284794851,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.2413793103448275,4080000
0.8521107159320422,0.0225225225225225,0.0138965707964601,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.4827586206896552,14800000
0.8594657294463843,0.0435435435435435,0.0042707914320193,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,3300000
0.7991621861546321,0.0,0.0056221088093322,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,1,0,0,1,1,1,1,0.125,0.0,6880000
0.7677079637488475,0.0,0.0118287409493161,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.1379310344827586,7900000
0.8995673870936116,0.039039039039039,0.0144025291633145,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.6551724137931035,14450000
0.875993196956955,0.045045045045045,0.0040570947304907,0.0,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,2420000
0.8521823897277727,0.0645645645645645,0.0136483055108608,0.0,0.09375,0.0952380952380952,0.019047619047619,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,8850000
0.8072795168585856,0.057057057057057,0.0070834171359613,0.0,0.09375,0.0476190476190476,0.0095238095238095,1,0,0,0,0,0,0,0,0.125,0.1379310344827586,2000000
0.8841410003319936,0.027027027027027,0.0080356244971842,0.05,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1034482758620689,6300000
0.8789755781824624,0.0405405405405405,0.0156752815768302,0.0,0.15625,0.0952380952380952,0.0285714285714285,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,9200000
0.787893376376843,0.0045045045045045,0.0112473602172164,0.0,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.1379310344827586,6800000
0.9886763175465774,0.075075075075075,0.0023475211182622,0.0,0.0625,0.0952380952380952,0.0095238095238095,0,1,0,0,1,1,1,1,0.125,0.0,7250000
0.8760831244879626,0.021021021021021,0.0033751508447304,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.3448275862068965,3860000
0.8906742822821059,0.0465465465465465,0.012089576629123,0.0,0.09375,0.0952380952380952,0.019047619047619,1,0,0,0,0,0,0,0,0.125,0.1379310344827586,6600000
0.8272335802670341,0.021021021021021,0.0318533789219629,0.0,0.125,0.0952380952380952,0.0380952380952381,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,21400000
0.9380488577910456,0.0555555555555555,0.0072154062751407,0.0,0.09375,0.0952380952380952,0.019047619047619,1,0,0,0,0,0,0,0,0.125,0.1379310344827586,9900000
0.8951104797655489,0.0435435435435435,0.0047076126307321,0.05,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.2758620689655172,5700000
0.9946015617491356,0.0,0.0211905420353982,0.0,0.15625,0.1428571428571428,0.0285714285714285,0,1,0,0,1,1,1,1,0.5,0.1034482758620689,21000000
0.8942606053739439,0.0,0.0082461786001609,0.0,0.09375,0.0952380952380952,0.0095238095238095,1,0,0,0,0,0,0,0,0.125,0.1379310344827586,4880000
0.8242070750592632,0.0375375375375375,0.0212565366049879,0.05,0.125,0.1428571428571428,0.0285714285714285,0,1,0,0,1,1,1,1,0.375,0.0689655172413793,8000000
0.991810204129706,0.033033033033033,0.0036139883346741,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1724137931034483,3150000
0.8531612780111288,0.0315315315315315,0.0189655822606596,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,1,0.375,0.0689655172413793,12600000
0.9587207033422088,0.036036036036036,0.0078313555913113,0.05,0.0625,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.3103448275862069,10000000
0.8208055406678625,0.0,0.0187330299678197,0.0,0.125,0.0952380952380952,0.0476190476190476,0,1,0,0,1,1,1,1,0.5,0.1034482758620689,14250000
0.8778032672103677,0.0375375375375375,0.0216242206355591,0.0,0.125,0.0952380952380952,0.0285714285714285,0,1,0,0,1,1,1,1,0.375,0.0689655172413793,14380000
0.9024598088634264,0.0345345345345345,0.0115993312550281,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,12280000
0.9330644729093364,0.036036036036036,0.006175206154465,0.0,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,7000000
0.9970942964035884,0.0345345345345345,0.0032085931214802,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1379310344827586,2400000
0.8684036678664881,0.06006006006006,0.0082367508045052,0.0,0.09375,0.0476190476190476,0.019047619047619,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,4200000
0.9003253073150859,0.012012012012012,0.0040256687449718,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,5250000
0.8691009162043599,0.036036036036036,0.0239120323813354,0.05,0.125,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.25,0.4482758620689654,13400000
0.856248228010287,0.0435435435435435,0.0093932270716009,0.0,0.0625,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.1724137931034483,7700000
0.9166940437328606,0.012012012012012,0.0145659442880128,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.4827586206896552,18000000
0.9065191945619516,0.0405405405405405,0.0034694288012872,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,2820000
0.8989891017046148,0.045045045045045,0.0036894106999195,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,3200000
0.7811682958297013,0.0045045045045045,0.0078659241753821,0.05,0.0625,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.2413793103448275,5370000
0.9015536548029672,0.0,0.0029446148431214,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,2900000
0.8910341922887142,0.039039039039039,0.0106125553097345,0.0,0.0625,0.0476190476190476,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.3103448275862069,7080000
0.81049387085082,0.0225225225225225,0.0027466311343523,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1724137931034483,1580000
0.8938236062785165,0.0465465465465465,0.0146319388576025,0.05,0.125,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.1724137931034483,12000000
0.8266892176614817,0.036036036036036,0.0201377715205148,0.0,0.125,0.1428571428571428,0.0285714285714285,0,1,0,0,1,1,1,1,0.5,0.1034482758620689,9500000
0.905123706647089,0.0615615615615615,0.0099431818181818,0.0,0.09375,0.0952380952380952,0.0095238095238095,1,0,0,0,0,0,0,0,0.125,0.1379310344827586,6770000
0.8505655510824397,0.009009009009009,0.0211119770716009,0.1,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,19200000
0.9222843682624386,0.039039039039039,0.0094089400643604,0.05,0.0625,0.0952380952380952,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,7450000
0.8492072796487946,0.027027027027027,0.0240785901045856,0.0,0.125,0.1428571428571428,0.0285714285714285,0,1,0,0,1,1,1,1,0.5,0.1034482758620689,23500000
0.8696571272201936,0.0225225225225225,0.0035951327433628,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,3300000
0.8054290804761308,0.0,0.0217342115848753,0.0,0.09375,0.0952380952380952,0.0285714285714285,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,12500000
0.8774321059575243,0.039039039039039,0.010713118463395,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.2413793103448275,9200000
0.9123886475829864,0.0,0.0119827282783588,0.0,0.15625,0.0952380952380952,0.0285714285714285,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,13500000
0.8892978643781646,0.057057057057057,0.009908613234111,0.0,0.125,0.0952380952380952,0.019047619047619,1,0,0,0,0,0,0,0,0.125,0.1379310344827586,19350000
0.8099313196147477,0.0075075075075075,0.011457914320193,0.05,0.0625,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,7800000
0.8731429948664413,0.012012012012012,0.0189435840707964,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,19800000
0.9076674333533958,0.0,0.0082556063958165,0.05,0.0625,0.0952380952380952,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.2413793103448275,8200000
0.90736171879351,0.0195195195195195,0.0082461786001609,0.05,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,4100000
0.884173380174758,0.0,0.0193709774738535,0.1,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.3103448275862069,23120000
0.9019639097998606,0.0375375375375375,0.0154018755028157,0.1,0.09375,0.0952380952380952,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.3103448275862069,5450000
0.8557000287437404,0.042042042042042,0.009390084473049,0.05,0.0625,0.0952380952380952,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,7800000
0.8528225102043052,0.03003003003003,0.0144119569589702,0.0,0.15625,0.238095238095238,0.0476190476190476,0,1,0,0,1,1,1,1,0.5,0.1034482758620689,5380000
0.8028070226200157,0.075075075075075,0.0116747536202735,0.0,0.15625,0.0952380952380952,0.019047619047619,0,1,0,0,1,1,1,1,0.375,0.0689655172413793,10000000
0.8111475145371401,0.0,0.0117816019710378,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.1724137931034483,7820000
0.8088326833934047,0.0,0.0093995122687047,0.05,0.0625,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.3103448275862069,5900000
0.8835449562617157,0.048048048048048,0.0103014380530973,0.0,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.2413793103448275,9300000
0.9000627958236294,0.0,0.013268051086082,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,20500000
0.9075358856792092,0.027027027027027,0.0048993111423974,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.4137931034482758,1800000
0.8687891752939549,0.0465465465465465,0.0033437248592115,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1379310344827586,2500000
0.8879515362661721,0.0555555555555555,0.0023318081255028,0.0,0.125,0.0476190476190476,0.019047619047619,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,2100000
0.8647966536230456,0.0,0.0046133346741753,0.0,0.09375,0.0952380952380952,0.019047619047619,0,1,0,0,1,1,1,1,0.125,0.0,17500000
0.8397297808673159,0.0,0.0074322455752212,0.0,0.0625,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,8600000
0.8551099529481974,0.0195195195195195,0.0174445645615446,0.0,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.4482758620689654,13000000
0.9015536548029672,0.0,0.0037554052695092,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,3380000
0.8225888491811588,0.0345345345345345,0.0321833517699115,0.0,0.1875,0.1428571428571428,0.0476190476190476,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,16160000
0.8841410003319936,0.0255255255255255,0.0062569137168141,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1034482758620689,4850000
0.9959034158296732,0.033033033033033,0.0176362630732099,0.0,0.09375,0.0952380952380952,0.0285714285714285,0,1,0,0,1,1,1,1,0.375,0.0689655172413793,19800000
0.8099313196147477,0.0075075075075075,0.0124006938857602,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,10000000
0.8423970754853656,0.0,0.0186073260257441,0.0,0.15625,0.0952380952380952,0.0476190476190476,0,1,0,0,1,1,1,1,0.5,0.1034482758620689,16000000
0.8665043730622131,0.054054054054054,0.0099966059935639,0.0,0.09375,0.0952380952380952,0.019047619047619,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,5000000
0.9307801376313024,0.039039039039039,0.0071462691069991,0.0,0.0625,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.6206896551724138,7310000
0.8756411733758114,0.036036036036036,0.0121304304102976,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.1724137931034483,10580000
0.9621000459553954,0.0165165165165165,0.011316497385358,0.05,0.0625,0.0952380952380952,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,15280000
0.8687891752939549,0.0465465465465465,0.0033437248592115,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1379310344827586,2500000
0.9017182055552836,0.042042042042042,0.0037208366854384,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,2600000
0.8533716827270155,0.069069069069069,0.0051444338294448,0.0,0.1875,0.1428571428571428,0.0285714285714285,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,10800000
0.850444877854045,0.036036036036036,0.0027874849155269,0.0,0.03125,0.0476190476190476,0.0095238095238095,1,0,0,0,0,0,0,0,0.125,0.1379310344827586,1035000
0.8742381838899576,0.0315315315315315,0.0042267950522928,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.4482758620689654,3600000
0.868774020309246,0.0465465465465465,0.00959121078037,0.0,0.09375,0.0952380952380952,0.019047619047619,1,0,0,0,0,0,0,0,0.125,0.1379310344827586,8600000
0.9639875851140688,0.0165165165165165,0.0135226015687851,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,21500000
0.8829582132309213,0.0375375375375375,0.0178216763877715,0.0,0.1875,0.1904761904761904,0.0380952380952381,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,12000000
0.8752125417884997,0.045045045045045,0.0026146419951729,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1379310344827586,962017
0.8899351006444647,0.042042042042042,0.0107885408286403,0.0,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,13400000
0.904740484054514,0.0465465465465465,0.0155715758246178,0.1,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,12000000
0.8997347633783193,0.0,0.013585453539823,0.0,0.1875,0.0952380952380952,0.0285714285714285,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,15500000
0.858682446268233,0.036036036036036,0.0222810237329042,0.0,0.1875,0.1428571428571428,0.0285714285714285,0,1,0,0,1,1,1,1,0.5,0.1034482758620689,14590000
0.869667784112039,0.021021021021021,0.0224538666532582,0.0,0.125,0.0952380952380952,0.0285714285714285,0,1,0,0,1,1,1,1,0.5,0.1034482758620689,17880000
0.8864297639625249,0.0225225225225225,0.0212911051890587,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.4482758620689654,18800000
0.968950859949672,0.0375375375375375,0.0098394760659694,0.0,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,11620000
0.9130124678496544,0.0375375375375375,0.0118287409493161,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.3793103448275862,7000000
0.8534820924107294,0.0,0.0113416381737731,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.1379310344827586,8300000
0.8267951265013096,0.0,0.0117376055913113,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.1724137931034483,7800000
0.8205031725038907,0.0,0.0095817829847144,0.0,0.21875,0.0952380952380952,0.019047619047619,0,1,0,0,1,1,1,1,0.25,0.0344827586206896,3500000
0.8945443210536439,0.0495495495495495,0.0134534644006436,0.05,0.09375,0.0952380952380952,0.019047619047619,0,0,1,0,0,0,0,0,0.125,0.2068965517241379,10200000
0.8801389963373083,0.0,0.0131957713193885,0.05,0.0625,0.0952380952380952,0.0095238095238095,0,0,0,1,0,0,0,0,0.125,0.4482758620689654,13000000
0.8883294612802217,0.0375375375375375,0.015364164320193,0.05,0.125,0.0952380952380952,0.019047619047619,0,0,0,1,0,0,0,0,0.125,0.4482758620689654,14860000
0.8752125417884997,0.045045045045045,0.0026146419951729,0.0,0.03125,0.0476190476190476,0.0095238095238095,0,0,1,0,0,0,0,0,0.125,0.1379310344827586,962017
