longitude,latitude,house_age,area,elevator,janitor,parking_space,closing_year,bedroom,living_room,bathroom,residential,property_type_apartment,property_type_detached_house,property_type_mansion,property_type_residential_building,sale_floor_all,sale_floor_basement,sale_floor_other,lower_floor,middle_floor,higher_floor,sale_floor_count,total_floor,price
0.9664417165487292,0.9312560833988606,0.009009009009009,0.0900833285222177,1,1,0.05,112,0.0625,0.0952380952380952,0.019047619047619,1,0,0,0,1,0,0,0,0,0,0,0.125,0.896551724137931,23080000
0.8715122705323779,0.954120480472536,0.03003003003003,0.1479514269768873,1,1,0.0,112,0.09375,0.0952380952380952,0.019047619047619,0,0,0,0,1,0,0,0,0,0,0,0.125,0.3793103448275862,12000000
0.8413345208290082,0.9354569611313756,0.0105105105105105,0.0804610973192463,1,1,0.05,112,0.09375,0.0952380952380952,0.0095238095238095,1,0,0,0,1,0,0,0,0,0,0,0.125,0.4137931034482758,12700000
0.8976606908249778,0.9589868716020716,0.036036036036036,0.0838866116275041,1,1,0.05,112,0.09375,0.0952380952380952,0.019047619047619,1,0,0,0,1,0,0,0,0,0,0,0.125,0.3793103448275862,16660000
0.9238131613902852,0.9464843338099094,0.0405405405405405,0.0607162788907491,1,1,0.0,112,0.0625,0.0476190476190476,0.019047619047619,1,0,0,0,1,0,0,1,0,0,0,0.25,0.4137931034482758,10400000
0.914543801662944,0.9431757320361704,0.0255255255255255,0.084945057059831,1,1,0.05,112,0.09375,0.0952380952380952,0.019047619047619,1,0,0,0,1,0,0,0,0,0,0,0.125,0.4482758620689654,16800000
0.899458496525881,0.9452695626949,0.0,0.0442045301464503,1,0,0.0,112,0.0625,0.0476190476190476,0.0095238095238095,1,0,0,1,0,0,0,0,0,0,0,0.125,0.2068965517241379,11680000
0.8779306000466534,0.9567348731400428,0.0375375375375375,0.0155880145488135,1,1,0.0,112,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.125,0.3793103448275862,1900000
0.8437276112740903,0.9137123557474992,0.06006006006006,0.0502472913419163,0,0,0.0,112,0.0,0.0,0.0,1,0,1,0,0,1,0,0,1,1,1,0.25,0.0344827586206896,6420000
0.8981966494005178,0.9351246676549714,0.0645645645645645,0.0482073783268864,0,0,0.0,112,0.09375,0.0952380952380952,0.019047619047619,1,1,0,0,0,0,0,0,0,0,0,0.125,0.1379310344827586,6400000
