Longitude,Latitude,House-Age,Area,Property-Type,Purpose,Floor,Layout,Elevator,Janitor,Parking-Space,Closing-Date,Price
120.9775143870121,24.7647640092935,29,29.73,公寓(5樓含以下無電梯),住家用,五層/五層,2房2廳2衛,無,有,0,111/05/02,"3,500,000"
120.9297549830645,24.781867561118773,40,28.26,透天厝,住家用,全/二層,4房1廳2衛,無,無,0,111/05/01,"4,600,000"
120.96042609910137,24.800983384434065,24,35.57,住宅大樓(11層含以上有電梯),住家用,三層/十四層,3房2廳2衛,有,有,1,111/05/14,"7,600,000"
120.95754619772717,24.805740688276245,50,89.25,透天厝,住家用,全/三層,5房3廳4衛,無,無,0,111/05/04,"16,660,000"
121.02025452662436,24.787146369654533,10,72.96,住宅大樓(11層含以上有電梯),住家用,十八層/二十四層,4房2廳2衛,有,有,2,111/05/05,"35,400,000"
120.9916422758453,24.798397178932465,41,30.75,華廈(10層含以下有電梯),住家用,二層/五層,3房2廳2衛,有,無,0,111/05/08,"4,800,000"
120.95309619892636,24.80275991006005,13,56.82,住宅大樓(11層含以上有電梯),住家用,十層/十一層,3房2廳3衛,有,有,1,111/05/10,"16,500,000"
120.93393816054201,24.837991293575513,8,36.56,華廈(10層含以下有電梯),住家用,五層/五層,3房2廳2衛,有,無,1,111/05/10,"8,900,000"
120.97191575856326,24.81733681750724,30,9.88,華廈(10層含以下有電梯),住家用,五層/七層,1房1衛,有,有,0,111/05/05,"2,500,000"
120.9607175023999,24.817885031789555,15,11.44,華廈(10層含以下有電梯),住家用,七層/七層,1房1廳1衛,有,有,0,111/05/08,"2,480,000"
120.93116538706725,24.842459192962842,7,33.50,住宅大樓(11層含以上有電梯),住家用,二層/十五層,2房2廳1衛,有,有,1,111/05/09,"6,800,000"
121.02358649272429,24.782216237897128,31,21.58,華廈(10層含以下有電梯),住家用,四層/五層,2房1廳1衛,有,無,1,111/05/10,"7,000,000"
121.01645673156449,24.786605113094375,29,38.21,華廈(10層含以下有電梯),住家用,二層/七層,3房2廳2衛,有,有,1,111/05/12,"11,500,000"
120.98400631607227,24.80045508426348,25,38.19,華廈(10層含以下有電梯),住家用,六層/八層,3房2廳2衛,有,有,1,111/05/12,"13,000,000"
120.96448186983618,24.799368279390897,32,47.72,住宅大樓(11層含以上有電梯),住家用,三層/十二層,4房2廳2衛,有,有,0,111/05/14,"8,750,000"
121.02022408860783,24.78240632293256,25,33.71,住宅大樓(11層含以上有電梯),辦公用,九層/十八層,2房2廳1衛,有,有,1,111/05/07,"13,050,000"
120.97405258181394,24.81692187169241,29,15.99,華廈(10層含以下有電梯),住家用,四層/九層,1房1廳1衛,有,有,0,111/05/15,"2,980,000"
120.97660437444213,24.766389036582808,40,28.65,透天厝,住家用,全/二層,4房2廳3衛,無,無,0,111/05/07,"8,380,000"
120.96748506394056,24.813291098654737,26,43.77,住宅大樓(11層含以上有電梯),住家用,六層/十三層,3房2廳2衛,有,有,1,111/05/15,"10,000,000"
120.97187740183354,24.811964777722455,28,25.99,住宅大樓(11層含以上有電梯),住家用,八層/十二層,2房2廳2衛,有,有,0,111/05/12,"8,500,000"
120.96758293140473,24.81733594116556,25,44.92,華廈(10層含以下有電梯),住家用,五層/七層,3房2廳2衛,有,有,0,111/05/06,"11,800,000"
121.01189803968404,24.792212330503716,6,55.23,住宅大樓(11層含以上有電梯),住家用,四層/二十八層,3房2廳2衛,有,有,1,111/05/17,"30,500,000"
120.96280609646499,24.813497659388894,1,42.18,華廈(10層含以下有電梯),住家用,三層/五層,3房2廳2衛,有,無,1,111/05/13,"14,500,000"
120.92951878201701,24.83231933411154,3,117.01,透天厝,住家用,全/四層,5房3廳5衛,有,有,0,111/05/13,"23,800,000"
120.94579265728613,24.834411718642432,6,91.49,透天厝,住家用,全/五層,6房3廳4衛,有,無,0,111/05/03,"19,900,000"
120.95582572830943,24.803961546515872,15,68.27,住宅大樓(11層含以上有電梯),住家用,三層/十三層,4房2廳3衛,有,有,3,111/05/05,"16,000,000"
121.00236386269249,24.796393040707173,15,12.30,華廈(10層含以下有電梯),住家用,六層/六層,1房1廳1衛,有,有,0,111/05/04,"6,100,000"
120.96463224492307,24.82713129730061,3,46.00,華廈(10層含以下有電梯),住家用,二層/九層,3房2廳2衛,有,有,1,111/05/15,"15,200,000"
120.9581066314946,24.815780667111266,29,31.99,華廈(10層含以下有電梯),住家用,一層/六層,1房1廳1衛,有,有,1,111/05/07,"9,500,000"
120.95218551451255,24.80458341020112,47,16.37,透天厝,住家用,全/二層,6房3廳3衛,無,無,0,111/05/11,"10,800,000"
120.96148155438387,24.810310238536456,7,23.96,住宅大樓(11層含以上有電梯),住家用,三層/十一層,2房2廳2衛,有,有,0,111/05/07,"7,100,000"
120.96743232301182,24.787983859968044,25,39.56,華廈(10層含以下有電梯),住家用,六層/七層,3房2廳2衛,有,有,1,111/05/16,"7,000,000"
120.9307358837065,24.76072290695777,41,51.13,透天厝,農業用,全/二層,4房2廳2衛,無,無,0,111/05/11,"2,000,000"
120.98321495778549,24.80105990758569,24,22.29,華廈(10層含以下有電梯),商業用,五層/九層,1房1廳1衛,有,有,1,111/05/01,"5,210,000"
120.95166128645593,24.753490110350718,21,17.59,公寓(5樓含以下無電梯),住家用,二層/五層,3房3衛,無,有,0,111/05/05,"2,250,000"
120.96505199692177,24.812008483602227,25,10.66,住宅大樓(11層含以上有電梯),辦公用,九層/十二層,1房1衛,有,有,0,111/05/14,"1,400,000"
120.93154309575294,24.803320410493654,43,21.75,透天厝,住家用,全/三層,4房3廳2衛,無,無,0,111/05/03,"3,265,000"
120.96057637088514,24.794952308302843,29,13.98,華廈(10層含以下有電梯),住家用,五層/七層,1房1廳1衛,有,無,0,111/05/11,"4,010,000"
120.97630079109456,24.802909847825536,26,31.25,住宅大樓(11層含以上有電梯),住家用,七層/十二層,3房2廳2衛,有,有,0,111/05/17,"7,500,000"
120.90927224221107,24.743268045915922,40,33.35,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,111/05/10,"1,921,282"
120.97388468767566,24.815612704057898,25,153.79,住宅大樓(11層含以上有電梯),住家用,三層/十三層,4房3廳4衛,有,有,2,111/05/24,"21,500,000"
120.94112705032659,24.804597525510335,28,37.93,華廈(10層含以下有電梯),住家用,六層/六層,3房1廳2衛,有,有,1,111/05/06,"7,000,000"
120.95221940930787,24.79356848894841,44,23.89,透天厝,住家用,全/三層,3房1廳2衛,無,無,0,111/05/13,"5,300,000"
120.95606962342156,24.813568064277,48,34.56,透天厝,住家用,全/二層,4房2廳3衛,無,無,0,111/05/21,"6,440,000"
120.92842344500772,24.775691338753592,27,59.99,透天厝,住家用,全/四層,4房2廳3衛,無,有,0,111/05/06,"7,800,000"
120.92972171429406,24.788259817203347,15,8.74,華廈(10層含以下有電梯),住家用,五層/六層,1房1廳1衛,有,有,0,111/05/14,"1,355,000"
120.97104112483517,24.792453768778078,32,18.55,透天厝,住家用,全/二層,2房1廳1衛,無,無,0,111/05/17,"6,000,000"
120.96147018035924,24.815104414943868,25,12.44,住宅大樓(11層含以上有電梯),住家用,九層/十四層,1房1廳1衛,有,有,0,111/05/13,"3,100,000"
120.92772108362438,24.844335498662556,39,22.69,公寓(5樓含以下無電梯),住家用,三層/四層,3房2廳1衛,無,無,0,111/05/07,"2,000,000"
120.95304526393824,24.806687338536197,27,36.65,住宅大樓(11層含以上有電梯),住家用,十七層/二十層,3房2廳2衛,有,有,0,111/05/10,"8,550,000"
120.97955855618788,24.781097154967046,48,39.60,透天厝,住家用,全/三層,3房2廳2衛,無,無,0,111/05/22,"6,030,000"
120.96759153658277,24.822283599847616,24,58.12,住宅大樓(11層含以上有電梯),住家用,十一層/二十一層,3房2廳2衛,有,有,1,111/05/01,"13,880,000"
121.02632444460414,24.775372059561192,23,59.42,透天厝,住家用,全/四層,4房2廳5衛,無,無,0,111/05/18,"18,500,000"
120.96881490321262,24.796046710121892,1,30.16,住宅大樓(11層含以上有電梯),住家用,七層/十一層,1房1廳1衛,有,有,1,111/05/07,"11,150,000"
120.96187119015468,24.797697340617542,27,36.71,住宅大樓(11層含以上有電梯),住家用,四層/十二層,1房2廳2衛,有,有,1,111/05/26,"8,000,000"
120.95969582846497,24.795836881163147,28,25.95,華廈(10層含以下有電梯),住家用,三層/五層,2房2廳1衛,有,無,0,111/05/28,"5,830,000"
120.97865304132785,24.813681339365072,29,8.74,華廈(10層含以下有電梯),住家用,六層/七層,1房1廳1衛,有,有,0,111/05/25,"1,660,000"
120.97865304132785,24.813681339365072,29,8.53,華廈(10層含以下有電梯),住家用,四層/七層,1房1廳1衛,有,有,0,111/05/08,"1,800,000"
120.97865304132785,24.813681339365072,29,9.96,華廈(10層含以下有電梯),住家用,六層/七層,1房1廳1衛,有,有,0,111/05/08,"2,050,000"
120.95902212596175,24.799312725126377,38,28.63,公寓(5樓含以下無電梯),住家用,五層/五層,5房5衛,無,無,0,111/05/12,"5,000,000"
121.01399465715167,24.791074530971173,1,47.63,住宅大樓(11層含以上有電梯),住家用,二十層/二十四層,3房2廳2衛,有,有,1,111/05/19,"11,700,000"
120.96463886140937,24.80381944056997,6,28.07,住宅大樓(11層含以上有電梯),住家用,二層/十一層,2房2廳1衛,有,有,0,111/05/27,"12,100,000"
120.95181380128113,24.793830198474815,24,41.41,華廈(10層含以下有電梯),住家用,三層/八層,3房2廳2衛,有,有,1,111/05/01,"8,280,000"
120.9724883574863,24.822564478395055,26,32.80,公寓(5樓含以下無電梯),住家用,三層/五層,3房2廳2衛,無,無,0,111/05/13,"6,600,000"
121.00989953348228,24.7838429202996,28,71.94,透天厝,其他,全/四層,7房2廳4衛,無,無,0,111/05/05,"25,600,000"
120.92939658337735,24.838449678831175,4,32.18,住宅大樓(11層含以上有電梯),住家用,十四層/十五層,2房2廳1衛,有,有,1,111/05/19,"8,100,000"
120.97367572941596,24.821400002040114,39,44.75,透天厝,住家用,全/二層,3房2廳2衛,無,無,0,111/05/31,"18,850,000"
121.01189803968404,24.792212330503716,6,54.96,住宅大樓(11層含以上有電梯),住家用,二十層/二十八層,3房2廳2衛,有,有,1,111/05/22,"27,500,000"
120.93259205731428,24.838965774314328,14,33.79,住宅大樓(11層含以上有電梯),住家用,七層/十四層,3房2廳2衛,有,有,1,111/05/17,"8,900,000"
120.96720580478681,24.821967517354913,24,21.63,住宅大樓(11層含以上有電梯),住家用,九層/二十層,2房1廳1衛,有,有,0,111/05/03,"6,900,000"
121.00031648381172,24.7898382630737,26,43.44,住宅大樓(11層含以上有電梯),住家用,十層/二十層,3房2廳2衛,有,有,1,111/05/29,"18,700,000"
120.95549961400923,24.80313081621968,13,12.87,華廈(10層含以下有電梯),辦公用,八層/十層,2房2廳1衛,有,有,0,111/05/03,"5,700,000"
120.95166128645593,24.753490110350718,21,24.36,公寓(5樓含以下無電梯),住家用,二層/五層,4房4衛,無,有,0,111/05/30,"3,000,000"
121.00737814792268,24.791851463454503,24,29.37,華廈(10層含以下有電梯),住家用,七層/十層,4房3廳2衛,有,有,1,111/05/02,"11,060,000"
121.01699015468638,24.781982393891,5,33.40,華廈(10層含以下有電梯),住家用,二層/七層,2房2廳2衛,有,有,1,111/05/13,"15,800,000"
120.9776431121224,24.763761859590716,24,44.72,公寓(5樓含以下無電梯),住家用,五層/五層,3房2廳2衛,無,無,1,111/05/04,"5,000,000"
120.96741797602337,24.767172809070797,25,80.30,透天厝,住家用,全/三層,4房2廳5衛,無,無,0,111/05/13,"18,900,000"
120.96569372104872,24.81654100184309,24,51.98,華廈(10層含以下有電梯),住家用,五層/十層,3房2廳2衛,有,有,0,111/05/25,"13,000,000"
120.94584891452733,24.796031133574733,4,69.50,透天厝,住家用,全/五層,4房2廳5衛,無,無,0,111/05/17,"20,500,000"
121.01448815515974,24.782352814147163,19,85.62,透天厝,住家用,全/五層,6房2廳4衛,無,無,0,111/05/26,"30,000,000"
121.00372875114958,24.795733914297415,11,65.19,住宅大樓(11層含以上有電梯),住家用,十二層/十四層,4房2廳2衛,有,有,1,111/05/10,"26,000,000"
120.92893526748767,24.83196692890621,28,33.09,華廈(10層含以下有電梯),住家用,六層/七層,3房2廳2衛,有,無,0,111/05/20,"5,600,000"
120.96070950332337,24.811881015638722,42,34.47,華廈(10層含以下有電梯),住家用,二層/七層,3房1廳1衛,有,有,0,111/05/24,"5,000,000"
120.96720580478681,24.821967517354913,24,47.37,住宅大樓(11層含以上有電梯),住家用,十九層/二十一層,3房2廳2衛,有,有,1,111/05/22,"12,050,000"
120.92784215302653,24.823235770396764,41,32.67,透天厝,住家用,全/二層,3房2廳2衛,無,無,0,111/05/07,"6,700,000"
120.98734868568627,24.808093614707303,2,46.77,住宅大樓(11層含以上有電梯),住家用,二層/十四層,3房2廳2衛,有,有,1,111/05/23,"21,700,000"
120.92816932434138,24.78767221363305,28,30.92,住宅大樓(11層含以上有電梯),住家用,十一層/十二層,3房2廳2衛,有,有,0,111/05/21,"6,300,000"
120.98877345675571,24.803814168907664,30,49.60,華廈(10層含以下有電梯),住家用,"一層,地下層/五層",5房2廳3衛,有,有,0,111/05/29,"14,500,000"
120.9669046352857,24.801246797121433,9,14.30,華廈(10層含以下有電梯),住家用,三層/十層,1房1衛,有,有,1,111/05/09,"4,780,000"
120.98410734249886,24.78384240406397,22,49.72,華廈(10層含以下有電梯),住家用,一層/五層,3房1廳2衛,有,有,2,111/05/13,"12,000,000"
120.95959139464945,24.812891915592413,51,24.79,透天厝,住家用,全/二層,4房2廳3衛,無,無,0,111/05/07,"16,880,000"
120.96819496083258,24.822401105771586,22,46.24,住宅大樓(11層含以上有電梯),住家用,九層/二十二層,3房2廳2衛,有,有,1,111/05/11,"9,850,000"
120.95400886798012,24.795483127428405,28,38.82,華廈(10層含以下有電梯),住家用,三層/七層,3房1廳2衛,有,有,0,111/05/07,"5,000,000"
121.01987893033693,24.788527790069384,13,46.83,住宅大樓(11層含以上有電梯),住家用,八層/十一層,3房2廳2衛,有,有,1,111/05/22,"25,880,000"
120.92657539039533,24.84084088643452,17,35.93,華廈(10層含以下有電梯),住家用,二層/六層,3房2廳2衛,有,有,1,111/05/28,"8,500,000"
120.90785763915584,24.744413814308157,15,96.75,透天厝,住家用,全/四層,4房3廳4衛,無,有,0,111/05/17,"13,880,000"
120.9254565946041,24.792501210374226,25,65.89,透天厝,住家用,全/四層,9房9廳9衛,無,無,0,111/05/01,"12,500,000"
120.9503750815197,24.755665607330574,24,9.50,公寓(5樓含以下無電梯),住家用,二層/四層,1房1衛,無,無,0,111/05/30,"600,000"
120.96620898163962,24.813354018490614,1,41.99,住宅大樓(11層含以上有電梯),住家用,三層/十四層,2房2廳1衛,有,有,1,111/05/28,"13,000,000"
120.98135562098207,24.799904026298943,23,29.68,住宅大樓(11層含以上有電梯),住家用,十層/十二層,3房2廳2衛,有,有,0,111/05/23,"7,100,000"
120.97045672736682,24.796119274840862,40,30.85,公寓(5樓含以下無電梯),住家用,四層/五層,4房2廳2衛,無,無,0,111/05/31,"6,500,000"
120.96779043860768,24.818229807495143,18,48.71,住宅大樓(11層含以上有電梯),住家用,十二層/十三層,3房2廳2衛,有,有,1,111/05/28,"14,900,000"
120.96311753023052,24.797336524724813,22,15.60,住宅大樓(11層含以上有電梯),住家用,三層/十四層,1房1廳1衛,有,有,0,111/05/05,"3,300,000"
120.99711190668312,24.797548692719054,25,41.99,住宅大樓(11層含以上有電梯),住家用,十一層/十五層,3房2廳2衛,有,有,0,111/05/31,"14,050,000"
120.94620564227746,24.794487371399683,19,52.22,華廈(10層含以下有電梯),住家用,七層/七層,3房2廳2衛,有,有,1,111/05/08,"11,250,000"
120.97799168449404,24.805708976904633,9,54.45,住宅大樓(11層含以上有電梯),住家用,四層/十八層,2房2廳2衛,有,有,1,111/05/17,"18,650,000"
120.94431593112567,24.795895151704958,26,24.72,住宅大樓(11層含以上有電梯),住家用,十五層/十六層,2房2廳1衛,有,有,0,111/05/14,"7,020,000"
120.97335522566281,24.793555686033283,29,36.67,華廈(10層含以下有電梯),住家用,七層/七層,4房4衛,有,無,0,111/05/22,"11,500,000"
121.02601809160856,24.776356239050354,10,43.80,華廈(10層含以下有電梯),住家用,五層/七層,4房4衛,有,有,1,111/05/22,"12,520,000"
120.9624350684097,24.797345383926658,25,30.78,住宅大樓(11層含以上有電梯),住家用,十二層/十七層,3房2廳2衛,有,有,0,111/05/29,"8,460,000"
120.9776431121224,24.763761859590716,25,55.53,公寓(5樓含以下無電梯),住家用,五層/五層,3房2廳2衛,無,有,1,111/05/20,"5,600,000"
121.01204530989493,24.780980689457607,5,31.15,華廈(10層含以下有電梯),住家用,六層/八層,2房2廳2衛,有,有,1,111/05/29,"7,750,000"
120.97731649646525,24.76546822281312,27,12.43,華廈(10層含以下有電梯),住家用,四層/五層,1房2廳2衛,有,有,0,111/05/12,"2,600,000"
120.96148634633478,24.794799067967162,29,31.04,華廈(10層含以下有電梯),住家用,四層/七層,3房2廳2衛,有,有,0,111/05/20,"7,500,000"
120.96830564222645,24.77616553725652,17,24.17,華廈(10層含以下有電梯),住家用,地下二層/四層,1房1廳1衛,有,有,1,111/05/23,"4,000,000"
120.97702911536713,24.82255621587556,33,60.17,透天厝,住家用,全/二層,5房3廳2衛,無,無,0,111/05/19,"17,100,000"
120.97711813818755,24.822619432187555,33,62.18,透天厝,住家用,全/二層,6房4廳3衛,無,無,0,111/05/19,"16,500,000"
120.96675219270654,24.81653221192468,25,48.92,華廈(10層含以下有電梯),住家用,七層/七層,3房2廳2衛,有,有,0,111/05/26,"7,000,000"
120.94258593961344,24.836956580903365,27,33.69,華廈(10層含以下有電梯),住家用,二層/八層,2房2廳2衛,有,有,1,111/05/08,"3,600,000"
120.94281310006731,24.8378234024342,28,34.79,華廈(10層含以下有電梯),住家用,一層/七層,3房2廳2衛,有,有,0,111/05/10,"6,100,000"
121.00480711049757,24.803137356323855,3,41.44,華廈(10層含以下有電梯),住家用,一層/六層,2房2廳1衛,有,有,1,111/05/14,"13,680,000"
120.97007122735155,24.79514411617003,40,28.11,公寓(5樓含以下無電梯),住家用,五層/五層,4房4廳4衛,無,無,0,111/05/07,"5,800,000"
120.96240121118062,24.811222351871443,14,15.16,華廈(10層含以下有電梯),辦公用,八層/十層,1房1廳1衛,有,有,0,111/05/14,"5,750,000"
121.01834592893692,24.78819392946974,41,29.95,透天厝,住商用,全/二層,4房2廳2衛,無,無,0,111/05/16,"15,000,000"
120.94742959408683,24.776872935837474,40,26.11,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,111/05/18,"5,450,000"
120.9457705670028,24.794243447645385,28,39.48,住宅大樓(11層含以上有電梯),住家用,十二層/十二層,3房1廳2衛,有,有,0,111/05/27,"8,880,000"
120.92218265195825,24.72940722908297,9,49.29,透天厝,住家用,全/三層,5房1廳3衛,無,無,0,111/05/31,"9,100,000"
120.92833374839842,24.845708134191106,12,52.03,住宅大樓(11層含以上有電梯),住家用,七層/十三層,3房2廳2衛,有,有,1,111/05/29,"9,950,000"
120.98071101963231,24.81083760329178,31,97.06,透天厝,住家用,全/五層,14房14衛,有,無,0,111/05/14,"32,380,000"
121.02601809160856,24.776356239050354,10,39.20,華廈(10層含以下有電梯),住家用,七層/七層,4房4衛,有,有,1,111/05/22,"11,800,000"
120.97333940537429,24.821282566086577,35,37.51,透天厝,住家用,全/二層,4房2廳3衛,無,無,0,111/05/19,"17,380,000"
120.92891515581863,24.832535728164526,2,48.87,住宅大樓(11層含以上有電梯),住家用,三層/十五層,3房2廳2衛,有,有,1,111/05/26,"9,680,000"
120.96203731281715,24.771830331817704,24,83.10,透天厝,住家用,全/四層,5房3廳3衛,無,有,0,111/05/22,"13,800,000"
120.97403957311442,24.784382719037318,24,100.63,透天厝,住家用,全/四層,6房3廳4衛,無,有,0,111/05/13,"26,300,000"
120.97737646059362,24.816498080452416,31,27.78,住宅大樓(11層含以上有電梯),住家用,四層/十六層,2房2廳1衛,有,有,0,111/05/22,"7,450,000"
121.0114232073734,24.791146980921557,6,41.36,住宅大樓(11層含以上有電梯),住家用,九層/二十七層,2房2廳1衛,有,有,1,111/05/25,"20,250,000"
120.95931991233314,24.796062488329085,30,32.43,華廈(10層含以下有電梯),住家用,四層/五層,3房2廳2衛,有,無,0,111/05/29,"7,400,000"
120.96940336945971,24.816298025016113,50,143.65,透天厝,工業用,全/二層,8房3廳3衛,無,無,0,111/05/07,"98,000,000"
120.95309619892636,24.80275991006005,13,55.51,住宅大樓(11層含以上有電梯),住家用,一層/十四層,3房2廳2衛,有,有,1,111/05/26,"14,000,000"
120.97363877403461,24.809039837301277,36,59.08,透天厝,住家用,全/二層,11房11衛,無,無,0,111/05/24,"36,500,000"
120.95166128645593,24.753490110350718,21,17.59,公寓(5樓含以下無電梯),住家用,四層/五層,2房1廳2衛,無,有,0,111/05/03,"3,180,000"
120.99577653971662,24.80104273147553,22,43.63,住宅大樓(11層含以上有電梯),住家用,四層/十二層,3房2廳2衛,有,有,0,111/05/01,"15,900,000"
120.97268783294004,24.815170086563757,52,27.67,透天厝,住家用,全/二層,4房2廳3衛,無,無,0,111/05/26,"13,480,000"
120.97276696798839,24.81517912994451,52,59.53,透天厝,住家用,全/二層,6房3廳4衛,無,無,0,111/05/26,"26,200,000"
120.9671460677577,24.82341209177883,2,70.02,透天厝,住商用,全/四層,4房2廳5衛,有,無,0,111/05/20,"31,500,000"
120.93422092848351,24.80839568707252,14,73.77,透天厝,住商用,全/五層,4房3廳4衛,無,無,0,111/05/15,"17,500,000"
121.01259011786965,24.78980161812669,3,50.70,住宅大樓(11層含以上有電梯),住家用,十六層/二十九層,3房2廳2衛,有,有,1,111/05/22,"20,500,000"
120.9904253811829,24.80264957867966,17,97.30,透天厝,其他,全/三層,6房2廳5衛,無,無,0,111/05/15,"56,700,000"
120.95172310978387,24.798163916418016,12,71.37,住宅大樓(11層含以上有電梯),住家用,六層/十五層,3房2廳2衛,有,有,2,111/05/08,"20,500,000"
120.99778449737185,24.79636595611962,26,34.26,華廈(10層含以下有電梯),辦公用,五層/七層,2房2衛,有,有,0,111/05/31,"10,880,000"
121.01459813578164,24.79257323470499,2,53.09,住宅大樓(11層含以上有電梯),住家用,十二層/二十一層,3房2廳2衛,有,有,1,111/04/09,"26,000,000"
120.96444246854198,24.798799475902474,27,41.86,住宅大樓(11層含以上有電梯),住家用,七層/十二層,3房1廳3衛,有,有,0,111/04/13,"7,000,000"
121.0114232073734,24.791146980921557,6,46.77,住宅大樓(11層含以上有電梯),住家用,十五層/二十七層,2房2廳2衛,有,有,1,111/04/19,"23,800,000"
121.01318314796754,24.786235265023404,27,29.70,住宅大樓(11層含以上有電梯),住家用,五層/十三層,3房2廳2衛,有,有,0,111/04/05,"10,660,000"
121.01399465715167,24.791074530971173,1,32.79,住宅大樓(11層含以上有電梯),住家用,二十三層/二十四層,2房2廳1衛,有,有,1,111/04/06,"15,200,000"
120.97089176062516,24.796778458658373,16,31.71,公寓(5樓含以下無電梯),住家用,一層/三層,3房,無,無,0,111/04/21,"9,000,000"
120.95975594406104,24.79344431472938,31,32.84,公寓(5樓含以下無電梯),住家用,四層/五層,3房2廳2衛,無,無,0,111/04/15,"4,600,000"
121.02527748623666,24.781656181840226,31,49.54,住宅大樓(11層含以上有電梯),住家用,七層/十二層,3房2廳2衛,有,有,1,111/04/09,"12,800,000"
120.96624943229403,24.810094695361947,15,9.99,住宅大樓(11層含以上有電梯),住家用,八層/十一層,1房1廳1衛,有,有,0,111/04/02,"3,100,000"
120.96323456026369,24.802961381534224,32,38.22,華廈(10層含以下有電梯),商業用,八層/九層,1房1廳1衛,有,有,0,111/04/15,"4,673,500"
120.95921265445423,24.821586349861693,8,24.82,華廈(10層含以下有電梯),辦公用,二層/九層,3房2廳2衛,有,有,1,111/04/05,"7,700,000"
120.98936727766336,24.7997423037825,28,57.91,住宅大樓(11層含以上有電梯),住家用,三層/二十二層,4房2廳2衛,有,有,1,111/04/02,"20,500,000"
120.93826198568898,24.757728675745177,1,37.36,華廈(10層含以下有電梯),住家用,六層/六層,3房2廳2衛,有,有,1,111/04/09,"9,000,000"
120.9654336733996,24.791143425579307,49,43.41,透天厝,住家用,全/二層,6房1廳2衛,無,無,0,111/04/11,"8,000,000"
121.00901026500098,24.794912084654595,26,16.00,華廈(10層含以下有電梯),住家用,七層/八層,1房1廳1衛,有,有,0,111/04/02,"5,380,000"
121.00372875114958,24.795733914297415,11,50.95,住宅大樓(11層含以上有電梯),住家用,五層/十三層,3房2廳2衛,有,有,1,111/04/02,"20,380,000"
120.9089546339983,24.744974279246787,30,42.19,透天厝,住家用,全/二層,3房1廳2衛,無,無,0,111/04/15,"4,600,000"
120.97678464390201,24.807279772522715,8,13.06,住宅大樓(11層含以上有電梯),住家用,八層/十二層,1房1廳1衛,有,有,0,111/04/23,"5,000,000"
121.02162749742261,24.77718757131909,21,66.45,透天厝,住商用,全/四層,9房1廳10衛,無,無,0,111/04/12,"27,300,000"
120.96556215403909,24.79147752639617,40,20.07,公寓(5樓含以下無電梯),住家用,五層/五層,3房2廳1衛,無,無,0,111/04/03,"3,680,000"
120.97508172426275,24.815188562430365,31,48.56,公寓(5樓含以下無電梯),住家用,五層/五層,4房2廳2衛,無,無,0,111/04/10,"6,700,000"
120.96919405446519,24.822681212422147,33,45.50,透天厝,住家用,全/二層,4房3廳3衛,無,無,0,111/04/07,"16,000,000"
120.96680450862857,24.805815260476002,6,90.49,住宅大樓(11層含以上有電梯),住家用,二十層/二十四層,3房2廳3衛,有,有,2,111/04/09,"38,380,000"
120.95975594406104,24.79344431472938,31,31.82,公寓(5樓含以下無電梯),住家用,五層/五層,3房2廳2衛,無,無,0,111/04/06,"4,530,000"
120.96679085675254,24.81992697215807,28,45.67,華廈(10層含以下有電梯),住家用,三層/七層,3房2廳1衛,有,有,1,111/04/05,"7,760,000"
120.97134118686294,24.820893966483503,28,31.45,華廈(10層含以下有電梯),住家用,一層/七層,3房2廳2衛,有,有,0,111/04/09,"13,250,000"
120.96652975797534,24.79759012251008,31,40.88,透天厝,住家用,全/三層,5房2廳3衛,無,無,0,111/04/11,"8,250,000"
120.94337752155947,24.79325843573619,41,31.47,透天厝,住家用,全/二層,5房1廳3衛,無,無,0,111/04/07,"7,600,000"
120.97609951202911,24.82093091844616,29,60.88,華廈(10層含以下有電梯),住家用,八層/八層,2房1廳1衛,有,有,1,111/04/22,"7,800,000"
120.98541344767212,24.778091288134128,26,54.10,透天厝,住家用,全/三層,4房3廳2衛,無,無,0,111/04/03,"16,000,000"
120.96296006723273,24.794682063579693,28,144.22,透天厝,住商用,全/五層,8房2廳8衛,無,無,0,111/04/30,"23,000,000"
120.93116538706725,24.842459192962842,7,44.90,住宅大樓(11層含以上有電梯),住家用,十二層/十五層,3房2廳2衛,有,有,1,111/04/12,"9,860,000"
120.92945462180133,24.840788099463232,3,20.76,住宅大樓(11層含以上有電梯),住家用,十三層/十四層,2房1廳1衛,有,有,0,111/04/26,"4,180,000"
120.92401124347538,24.794739587988346,41,18.51,透天厝,住家用,全/二層,2房2廳2衛,無,無,0,111/04/16,"5,700,000"
121.00886123950865,24.785513281941338,35,72.45,透天厝,住家用,全/二層,35房33衛,有,無,0,111/04/05,"56,000,000"
120.92923732509584,24.840128913341278,4,43.35,華廈(10層含以下有電梯),住家用,十層/十層,3房2廳2衛,有,有,1,111/04/25,"12,200,000"
120.92833374839842,24.845708134191106,12,26.88,住宅大樓(11層含以上有電梯),住家用,二層/十三層,1房1廳1衛,有,有,1,111/04/19,"4,750,000"
120.93802492552928,24.797075426418505,30,31.61,華廈(10層含以下有電梯),住工用,三層/六層,3房2廳2衛,有,有,0,111/04/21,"5,900,000"
