longitude,latitude,house_age,area,elevator,janitor,parking_space,closing_year,bedroom,living_room,bathroom,residential,property_type_apartment,property_type_detached_house,property_type_mansion,property_type_residential_building,sale_floor_all,sale_floor_basement,sale_floor_other,lower_floor,middle_floor,higher_floor,sale_floor_count,total_floor,stock,price
0.1071722925803442,0.8924569854650599,0.0,0.1715651406947961,1,1,0.6666666666666666,109,0.0047923322683706,0.0869565217391304,0.1666666666666666,1,0,0,1,0,0,0,0,0,0,0,0.0,0.2142857142857142,0.6561227926795175,14100000
0.1071722925803442,0.8924569854650599,0.0,0.1392437476882806,1,1,0.3333333333333333,109,0.0047923322683706,0.0869565217391304,0.1666666666666666,1,0,0,1,0,0,0,0,0,0,0,0.0,0.2142857142857142,0.6561227926795175,11250000
0.7236166082693671,0.5833336903949089,0.0,0.1358010641021993,1,1,0.3333333333333333,109,0.0047923322683706,0.0869565217391304,0.1666666666666666,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.6561227926795175,8550000
0.601113910317963,0.7045037495019244,0.2906976744186046,0.083534867840783,1,1,0.0,109,0.0047923322683706,0.0869565217391304,0.1666666666666666,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7857142857142857,0.6561227926795175,3600000
0.1042709267646841,0.9136689107049848,0.0,0.152018664466384,1,1,0.3333333333333333,109,0.0047923322683706,0.0434782608695652,0.1666666666666666,1,0,0,0,1,0,0,0,0,0,0,0.0,0.8571428571428571,0.6561227926795175,12200000
0.6674895852706868,0.6676699448012471,0.1395348837209302,0.1088286340228184,1,1,0.3333333333333333,109,0.0031948881789137,0.0869565217391304,0.0833333333333333,1,0,0,1,0,0,0,0,0,0,0,0.0,0.6428571428571428,0.6561227926795175,6100000
0.7150247345502976,0.5249014705017885,0.2906976744186046,0.0901357157083108,1,0,0.3333333333333333,109,0.0031948881789137,0.0869565217391304,0.1666666666666666,1,0,0,1,0,0,0,0,0,0,0,0.0,0.4285714285714286,0.6561227926795175,3080000
0.7236166082693671,0.5833336903949089,0.0,0.0912737929268501,1,1,0.3333333333333333,109,0.0031948881789137,0.0869565217391304,0.0833333333333333,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.6561227926795175,6400000
0.7176220975456999,0.5244277661423382,0.2674418604651162,0.1222010413406549,1,1,0.3333333333333333,109,0.0063897763578274,0.1304347826086956,0.1666666666666666,1,0,0,1,0,0,0,1,0,0,0,0.0909090909090909,0.3571428571428571,0.6561227926795175,3680000
0.0681846758593565,0.8898035245282756,0.0,0.1000369875096025,0,0,0.0,109,0.0,0.0,0.0,1,0,1,0,0,1,0,0,1,1,1,0.0909090909090909,0.0714285714285714,0.6561227926795175,10200000
0.7483501731844626,0.4990679681779681,0.2906976744186046,0.1011750647281418,1,1,0.0,109,0.0047923322683706,0.0869565217391304,0.1666666666666666,1,0,0,1,0,0,0,0,0,0,0,0.0,0.4285714285714286,0.6561227926795175,3500000
0.6213985707920529,0.6237860881849997,0.255813953488372,0.0722109995163172,1,1,0.0,109,0.0063897763578274,0.0869565217391304,0.1666666666666666,1,0,0,1,0,0,0,0,0,0,0,0.0,0.5,0.6561227926795175,1980000
0.3150723055714479,0.8529487975645225,0.2674418604651162,0.0342276723475687,1,1,0.0,109,0.0015974440894568,0.0434782608695652,0.0833333333333333,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7142857142857143,0.6561227926795175,1800000
0.6129514535207363,0.6936870188576734,0.0465116279069767,0.1766011323868324,1,1,0.3333333333333333,109,0.0047923322683706,0.0869565217391304,0.1666666666666666,1,0,0,0,1,0,0,0,0,0,0,0.0,0.8571428571428571,0.6561227926795175,12350000
0.3775338801842736,0.8303630714651149,0.0581395348837209,0.1744387856716078,1,1,0.6666666666666666,109,0.0063897763578274,0.0869565217391304,0.1666666666666666,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.6561227926795175,10280000
0.7236166082693671,0.5833336903949089,0.0,0.1365408142942498,1,1,0.3333333333333333,109,0.0047923322683706,0.0869565217391304,0.1666666666666666,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.6561227926795175,9200000
0.3009391958769356,0.7108518803536299,0.2209302325581395,0.1832304321848237,0,1,0.0,109,0.0063897763578274,0.1304347826086956,0.3333333333333333,1,0,1,0,0,1,0,0,1,1,1,0.2727272727272727,0.2142857142857142,0.6561227926795175,10050000
0.5835141454001587,0.6718946195333899,0.255813953488372,0.2140723248072381,0,1,0.0,109,0.0063897763578274,0.1304347826086956,0.3333333333333333,1,0,1,0,0,1,0,0,1,1,1,0.3636363636363636,0.2857142857142857,0.6561227926795175,7300000
0.6956198052362197,0.6368168298643297,0.0,0.092098898910291,0,0,0.0,109,0.0047923322683706,0.0869565217391304,0.1666666666666666,1,1,0,0,0,0,0,0,0,0,0,0.0,0.2857142857142857,0.6561227926795175,2620000
0.6406599087731593,0.6547400183296475,0.2906976744186046,0.0994679489003328,1,1,0.0,109,0.0031948881789137,0.0869565217391304,0.1666666666666666,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7857142857142857,0.6561227926795175,3500000
0.4119910585013713,0.7625832956330498,0.0697674418604651,0.236264830568754,1,1,0.3333333333333333,109,0.0063897763578274,0.0869565217391304,0.25,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9285714285714286,0.6561227926795175,11150000
0.3775338801842736,0.8303630714651149,0.0581395348837209,0.1403249210458929,1,1,0.3333333333333333,109,0.0047923322683706,0.0869565217391304,0.1666666666666666,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9285714285714286,0.6561227926795175,8780000
